Date,Ticker,Lookback_Index,Attention_Weight
2025-04-24,CMCSA,19,0.05009787529706955
2025-04-24,CMCSA,20,0.049911681562662125
2025-04-24,COST,1,0.049995169043540955
2025-04-24,COST,2,0.04999349266290665
2025-04-24,COST,3,0.04999331012368202
2025-04-24,COST,4,0.049997154623270035
2025-04-24,COST,5,0.050000373274087906
2025-04-24,COST,6,0.04999547451734543
2025-04-24,COST,7,0.04999404028058052
2025-04-24,COST,8,0.049993932247161865
2025-04-24,COST,9,0.05000731348991394
2025-04-24,COST,10,0.05000027269124985
2025-04-24,COST,11,0.04999981448054314
2025-04-24,COST,12,0.050000544637441635
2025-04-24,COST,13,0.05000028759241104
2025-04-24,COST,14,0.05000742897391319
2025-04-24,COST,15,0.050004106014966965
2025-04-24,COST,16,0.050000060349702835
2025-04-24,COST,17,0.050000954419374466
2025-04-24,COST,18,0.050011731684207916
2025-04-24,COST,19,0.05000321939587593
2025-04-24,COST,20,0.050001345574855804
2025-04-24,INTC,1,0.05002066120505333
2025-04-24,INTC,2,0.04990071430802345
2025-04-24,INTC,3,0.04995696246623993
2025-04-24,INTC,4,0.050104543566703796
2025-04-24,INTC,5,0.05011497437953949
2025-04-24,INTC,6,0.04996408149600029
2025-04-24,INTC,7,0.049884580075740814
2025-04-24,INTC,8,0.049885451793670654
2025-04-24,INTC,9,0.05013715475797653
2025-04-24,INTC,10,0.050063423812389374
2025-04-24,INTC,11,0.05014318972826004
2025-04-24,INTC,12,0.04988829419016838
2025-04-24,INTC,13,0.05001469701528549
2025-04-24,INTC,14,0.05017659813165665
2025-04-24,INTC,15,0.05013098567724228
2025-04-24,INTC,16,0.04987026005983353
2025-04-24,INTC,17,0.049626320600509644
2025-04-24,INTC,18,0.050072453916072845
2025-04-24,INTC,19,0.050081562250852585
2025-04-24,INTC,20,0.04996304214000702
2025-04-24,INTU,1,0.04999975487589836
2025-04-24,INTU,2,0.04999618977308273
2025-04-24,INTU,3,0.04999300092458725
2025-04-24,INTU,4,0.050003957003355026
2025-04-24,INTU,5,0.05001188442111015
2025-04-24,INTU,6,0.0499994270503521
2025-04-24,INTU,7,0.04998350888490677
2025-04-24,INTU,8,0.04997196048498154
2025-04-24,INTU,9,0.050018418580293655
2025-04-24,INTU,10,0.04999183118343353
2025-04-24,INTU,11,0.050003889948129654
2025-04-24,INTU,12,0.04999228194355965
2025-04-24,INTU,13,0.04999961704015732
2025-04-24,INTU,14,0.050023432821035385
2025-04-24,INTU,15,0.05001306161284447
2025-04-24,INTU,16,0.049991756677627563
2025-04-24,INTU,17,0.04997975006699562
2025-04-24,INTU,18,0.05002481862902641
2025-04-24,INTU,19,0.050007034093141556
2025-04-24,INTU,20,0.04999442771077156
2025-04-24,MSFT,1,0.05000298470258713
2025-04-24,MSFT,2,0.049994029104709625
2025-04-24,MSFT,3,0.049990538507699966
2025-04-24,MSFT,4,0.04999677836894989
2025-04-24,MSFT,5,0.05001294985413551
2025-04-24,MSFT,6,0.049989454448223114
2025-04-24,MSFT,7,0.04995806887745857
2025-04-24,MSFT,8,0.04995552450418472
2025-04-24,MSFT,9,0.05001406371593475
2025-04-24,MSFT,10,0.049991581588983536
2025-04-24,MSFT,11,0.05001408979296684
2025-04-24,MSFT,12,0.05000326409935951
2025-04-24,MSFT,13,0.05001216009259224
2025-04-24,MSFT,14,0.05003076046705246
2025-04-24,MSFT,15,0.05002149939537048
2025-04-24,MSFT,16,0.049994755536317825
2025-04-24,MSFT,17,0.04998103901743889
2025-04-24,MSFT,18,0.05002721771597862
2025-04-24,MSFT,19,0.05001142993569374
2025-04-24,MSFT,20,0.04999780282378197
2025-04-24,QCOM,1,0.050026342272758484
2025-04-24,QCOM,2,0.049985069781541824
2025-04-24,QCOM,3,0.04999316483736038
2025-04-24,QCOM,4,0.05003654956817627
2025-04-24,QCOM,5,0.0500556044280529
2025-04-24,QCOM,6,0.050000328570604324
2025-04-24,QCOM,7,0.04986784607172012
2025-04-24,QCOM,8,0.049873191863298416
2025-04-24,QCOM,9,0.05004248395562172
2025-04-24,QCOM,10,0.04999160021543503
2025-04-24,QCOM,11,0.05005194619297981
2025-04-24,QCOM,12,0.049953628331422806
2025-04-24,QCOM,13,0.05002585053443909
2025-04-24,QCOM,14,0.05008351802825928
2025-04-24,QCOM,15,0.05006125196814537
2025-04-24,QCOM,16,0.04996802285313606
2025-04-24,QCOM,17,0.049912407994270325
2025-04-24,QCOM,18,0.05005812644958496
2025-04-24,QCOM,19,0.050039008259773254
2025-04-24,QCOM,20,0.049974046647548676
2025-04-24,SBUX,1,0.05005061998963356
2025-04-24,SBUX,2,0.05003093555569649
2025-04-24,SBUX,3,0.050037555396556854
2025-04-24,SBUX,4,0.05005376785993576
2025-04-24,SBUX,5,0.0500686950981617
2025-04-24,SBUX,6,0.050046518445014954
2025-04-24,SBUX,7,0.04997388273477554
2025-04-24,SBUX,8,0.04995880275964737
2025-04-24,SBUX,9,0.05004480481147766
2025-04-24,SBUX,10,0.050011709332466125
2025-04-24,SBUX,11,0.050031691789627075
2025-04-24,SBUX,12,0.04994688183069229
2025-04-24,SBUX,13,0.049993012100458145
2025-04-24,SBUX,14,0.05006415396928787
2025-04-24,SBUX,15,0.0500355027616024
2025-04-24,SBUX,16,0.04989772289991379
2025-04-24,SBUX,17,0.04982306808233261
2025-04-24,SBUX,18,0.05001626908779144
2025-04-24,SBUX,19,0.05000115931034088
2025-04-24,SBUX,20,0.049913208931684494
2025-04-25,AAPL,1,0.05001059174537659
2025-04-25,AAPL,2,0.05000638961791992
2025-04-25,AAPL,3,0.05002079904079437
2025-04-25,AAPL,4,0.05002954602241516
2025-04-25,AAPL,5,0.05001499503850937
2025-04-25,AAPL,6,0.049968115985393524
2025-04-25,AAPL,7,0.04994788393378258
2025-04-25,AAPL,8,0.050009045749902725
2025-04-25,AAPL,9,0.04995720461010933
2025-04-25,AAPL,10,0.05001216009259224
2025-04-25,AAPL,11,0.04997118189930916
2025-04-25,AAPL,12,0.05000607669353485
2025-04-25,AAPL,13,0.05003538727760315
2025-04-25,AAPL,14,0.050025299191474915
2025-04-25,AAPL,15,0.049980729818344116
2025-04-25,AAPL,16,0.04997218772768974
2025-04-25,AAPL,17,0.05003038048744202
2025-04-25,AAPL,18,0.05001719668507576
2025-04-25,AAPL,19,0.049996793270111084
2025-04-25,AAPL,20,0.04998794198036194
2025-04-25,ADBE,1,0.05005081743001938
2025-04-25,ADBE,2,0.050083745270967484
2025-04-25,ADBE,3,0.050173576921224594
2025-04-25,ADBE,4,0.05018375813961029
2025-04-25,ADBE,5,0.050057221204042435
2025-04-25,ADBE,6,0.04983155056834221
2025-04-25,ADBE,7,0.04991360753774643
2025-04-25,ADBE,8,0.05014374479651451
2025-04-25,ADBE,9,0.05011427029967308
2025-04-25,ADBE,10,0.05011329427361488
2025-04-25,ADBE,11,0.04981078952550888
2025-04-25,ADBE,12,0.049967266619205475
2025-04-25,ADBE,13,0.0501728355884552
2025-04-25,ADBE,14,0.05014197528362274
2025-04-25,ADBE,15,0.049830421805381775
2025-04-25,ADBE,16,0.0496441088616848
2025-04-25,ADBE,17,0.05008330196142197
2025-04-25,ADBE,18,0.05009957402944565
2025-04-25,ADBE,19,0.04985266551375389
2025-04-25,ADBE,20,0.049731478095054626
2025-04-25,AMD,1,0.049947481602430344
2025-04-25,AMD,2,0.04999479651451111
2025-04-25,AMD,3,0.050095777958631516
2025-04-25,AMD,4,0.05014754831790924
2025-04-25,AMD,5,0.04997185617685318
2025-04-25,AMD,6,0.049606285989284515
2025-04-25,AMD,7,0.04972299933433533
2025-04-25,AMD,8,0.050092559307813644
2025-04-25,AMD,9,0.049981292337179184
2025-04-25,AMD,10,0.05018018186092377
2025-04-25,AMD,11,0.04992157593369484
2025-04-25,AMD,12,0.050116050988435745
2025-04-25,AMD,13,0.050239305943250656
2025-04-25,AMD,14,0.05020904168486595
2025-04-25,AMD,15,0.049940891563892365
2025-04-25,AMD,16,0.04976998642086983
2025-04-25,AMD,17,0.05014210194349289
2025-04-25,AMD,18,0.050100117921829224
2025-04-25,AMD,19,0.049966756254434586
2025-04-25,AMD,20,0.049853358417749405
2025-04-25,CMCSA,1,0.05006090924143791
2025-04-25,CMCSA,2,0.05006862059235573
2025-04-25,CMCSA,3,0.05018727853894234
2025-04-25,CMCSA,4,0.05020631104707718
2025-04-25,CMCSA,5,0.05008227005600929
2025-04-25,CMCSA,6,0.049841154366731644
2025-04-25,CMCSA,7,0.049728475511074066
2025-04-25,CMCSA,8,0.05011046305298805
2025-04-25,CMCSA,9,0.050020284950733185
2025-04-25,CMCSA,10,0.0501413531601429
2025-04-25,CMCSA,11,0.04986751452088356
2025-04-25,CMCSA,12,0.04999730363488197
2025-04-25,CMCSA,13,0.050207339227199554
2025-04-25,CMCSA,14,0.05017970874905586
2025-04-25,CMCSA,15,0.04987231269478798
2025-04-25,CMCSA,16,0.04972999542951584
2025-04-25,CMCSA,17,0.05010412633419037
2025-04-25,CMCSA,18,0.05012558773159981
2025-04-25,CMCSA,19,0.04994295910000801
2025-04-25,CMCSA,20,0.04952612891793251
2025-04-25,COST,1,0.049993954598903656
2025-04-25,COST,2,0.04999300092458725
2025-04-25,COST,3,0.04999680072069168
2025-04-25,COST,4,0.05000001937150955
2025-04-25,COST,5,0.049995120614767075
2025-04-25,COST,6,0.04999368637800217
2025-04-25,COST,7,0.04999357834458351
2025-04-25,COST,8,0.050006963312625885
2025-04-25,COST,9,0.04999992251396179
2025-04-25,COST,10,0.04999946057796478
2025-04-25,COST,11,0.05000019073486328
2025-04-25,COST,12,0.04999993368983269
2025-04-25,COST,13,0.05000707507133484
2025-04-25,COST,14,0.05000375583767891
2025-04-25,COST,15,0.04999970644712448
2025-04-25,COST,16,0.05000060051679611
2025-04-25,COST,17,0.05001138150691986
2025-04-25,COST,18,0.05000286549329758
2025-04-25,COST,19,0.05000099539756775
2025-04-25,COST,20,0.05000106990337372
2025-04-25,INTC,1,0.049945734441280365
2025-04-25,INTC,2,0.04996667429804802
2025-04-25,INTC,3,0.05011040344834328
2025-04-25,INTC,4,0.05012065917253494
2025-04-25,INTC,5,0.04996972531080246
2025-04-25,INTC,6,0.04989021271467209
2025-04-25,INTC,7,0.04989108443260193
2025-04-25,INTC,8,0.050142817199230194
2025-04-25,INTC,9,0.05006907880306244
2025-04-25,INTC,10,0.0501488521695137
2025-04-25,INTC,11,0.049893930554389954
2025-04-25,INTC,12,0.05002034455537796
2025-04-25,INTC,13,0.05018226429820061
2025-04-25,INTC,14,0.05013664811849594
2025-04-25,INTC,15,0.0498758926987648
2025-04-25,INTC,16,0.04963192343711853
2025-04-25,INTC,17,0.05007810890674591
2025-04-25,INTC,18,0.05008721724152565
2025-04-25,INTC,19,0.04996868595480919
2025-04-25,INTC,20,0.04986965283751488
2025-04-25,INTU,1,0.04999825358390808
2025-04-25,INTU,2,0.04999309405684471
2025-04-25,INTU,3,0.05000390484929085
2025-04-25,INTU,4,0.05001182481646538
2025-04-25,INTU,5,0.04999937117099762
2025-04-25,INTU,6,0.04998345300555229
2025-04-25,INTU,7,0.04997190460562706
2025-04-25,INTU,8,0.05001836270093918
2025-04-25,INTU,9,0.049991775304079056
2025-04-25,INTU,10,0.05000383034348488
2025-04-25,INTU,11,0.04999222233891487
2025-04-25,INTU,12,0.04999955743551254
2025-04-25,INTU,13,0.05002337694168091
2025-04-25,INTU,14,0.05001300200819969
2025-04-25,INTU,15,0.04999169707298279
2025-04-25,INTU,16,0.049979690462350845
2025-04-25,INTU,17,0.05002475902438164
2025-04-25,INTU,18,0.05000697821378708
2025-04-25,INTU,19,0.049994371831417084
2025-04-25,INTU,20,0.049998436123132706
2025-04-25,MSFT,1,0.049996647983789444
2025-04-25,MSFT,2,0.04999065026640892
2025-04-25,MSFT,3,0.04999678581953049
2025-04-25,MSFT,4,0.05001315847039223
2025-04-25,MSFT,5,0.04998951032757759
2025-04-25,MSFT,6,0.04995777830481529
2025-04-25,MSFT,7,0.04995505139231682
2025-04-25,MSFT,8,0.05001424625515938
2025-04-25,MSFT,9,0.04999161884188652
2025-04-25,MSFT,10,0.05001414939761162
2025-04-25,MSFT,11,0.05000300705432892
2025-04-25,MSFT,12,0.05001212656497955
2025-04-25,MSFT,13,0.05003117769956589
2025-04-25,MSFT,14,0.05002174153923988
2025-04-25,MSFT,15,0.0499943345785141
2025-04-25,MSFT,16,0.04998011514544487
2025-04-25,MSFT,17,0.05002743378281593
2025-04-25,MSFT,18,0.05001138523221016
2025-04-25,MSFT,19,0.049997393041849136
2025-04-25,MSFT,20,0.05000169947743416
2025-04-25,QCOM,1,0.04999794438481331
2025-04-25,QCOM,2,0.049996864050626755
2025-04-25,QCOM,3,0.0500396303832531
2025-04-25,QCOM,4,0.05005880817770958
2025-04-25,QCOM,5,0.05000334233045578
2025-04-25,QCOM,6,0.04986921697854996
2025-04-25,QCOM,7,0.04987400397658348
2025-04-25,QCOM,8,0.05004512146115303
2025-04-25,QCOM,9,0.04999381676316261
2025-04-25,QCOM,10,0.05005437880754471
2025-04-25,QCOM,11,0.04995391517877579
2025-04-25,QCOM,12,0.050027523189783096
2025-04-25,QCOM,13,0.050086427479982376
2025-04-25,QCOM,14,0.0500638522207737
2025-04-25,QCOM,15,0.04996873810887337
2025-04-25,QCOM,16,0.04991157725453377
2025-04-25,QCOM,17,0.05006032809615135
2025-04-25,QCOM,18,0.05004109442234039
2025-04-25,QCOM,19,0.04997480288147926
2025-04-25,QCOM,20,0.04997871071100235
2025-04-25,SBUX,1,0.05004651099443436
2025-04-25,SBUX,2,0.050049204379320145
2025-04-25,SBUX,3,0.05006515234708786
2025-04-25,SBUX,4,0.0500800684094429
2025-04-25,SBUX,5,0.05005788803100586
2025-04-25,SBUX,6,0.04998523369431496
2025-04-25,SBUX,7,0.049970149993896484
2025-04-25,SBUX,8,0.05005617067217827
2025-04-25,SBUX,9,0.050023067742586136
2025-04-25,SBUX,10,0.050043053925037384
2025-04-25,SBUX,11,0.049958229064941406
2025-04-25,SBUX,12,0.05000436678528786
2025-04-25,SBUX,13,0.05007552728056908
2025-04-25,SBUX,14,0.05004686862230301
2025-04-25,SBUX,15,0.04990905895829201
2025-04-25,SBUX,16,0.04983438178896904
2025-04-25,SBUX,17,0.05002762749791145
2025-04-25,SBUX,18,0.05001251772046089
2025-04-25,SBUX,19,0.04992454871535301
2025-04-25,SBUX,20,0.04983034357428551
2025-04-28,AAPL,1,0.05000850558280945
2025-04-28,AAPL,2,0.050021156668663025
2025-04-28,AAPL,3,0.05002984777092934
2025-04-28,AAPL,4,0.050015293061733246
2025-04-28,AAPL,5,0.0499684177339077
2025-04-28,AAPL,6,0.04994818568229675
2025-04-28,AAPL,7,0.0500093437731266
2025-04-28,AAPL,8,0.049957506358623505
2025-04-28,AAPL,9,0.050012461841106415
2025-04-28,AAPL,10,0.049971479922533035
2025-04-28,AAPL,11,0.050006378442049026
2025-04-28,AAPL,12,0.050035689026117325
2025-04-28,AAPL,13,0.05002560093998909
2025-04-28,AAPL,14,0.04998103156685829
2025-04-28,AAPL,15,0.04997248947620392
2025-04-28,AAPL,16,0.05003068223595619
2025-04-28,AAPL,17,0.05001749470829964
2025-04-28,AAPL,18,0.04999709501862526
2025-04-28,AAPL,19,0.049988240003585815
2025-04-28,AAPL,20,0.050003014504909515
2025-04-28,ADBE,1,0.05011264234781265
2025-04-28,ADBE,2,0.050179336220026016
2025-04-28,ADBE,3,0.05018812045454979
2025-04-28,ADBE,4,0.050061408430337906
2025-04-28,ADBE,5,0.0498356893658638
2025-04-28,ADBE,6,0.04991775006055832
2025-04-28,ADBE,7,0.05014790967106819
2025-04-28,ADBE,8,0.05011843144893646
2025-04-28,ADBE,9,0.050117455422878265
2025-04-28,ADBE,10,0.04981492459774017
2025-04-28,ADBE,11,0.04997141286730766
2025-04-28,ADBE,12,0.05017700046300888
2025-04-28,ADBE,13,0.05014614015817642
2025-04-28,ADBE,14,0.049834560602903366
2025-04-28,ADBE,15,0.0496482290327549
2025-04-28,ADBE,16,0.05008745566010475
2025-04-28,ADBE,17,0.05010373145341873
2025-04-28,ADBE,18,0.04985680431127548
2025-04-28,ADBE,19,0.04973560571670532
2025-04-28,ADBE,20,0.049945373088121414
2025-04-28,AMD,1,0.05002294108271599
2025-04-28,AMD,2,0.05009349063038826
2025-04-28,AMD,3,0.050143297761678696
2025-04-28,AMD,4,0.04996739327907562
2025-04-28,AMD,5,0.04960182309150696
2025-04-28,AMD,6,0.04971851781010628
2025-04-28,AMD,7,0.05008804425597191
2025-04-28,AMD,8,0.049976784735918045
2025-04-28,AMD,9,0.050175659358501434
2025-04-28,AMD,10,0.0499170757830143
2025-04-28,AMD,11,0.05011153221130371
2025-04-28,AMD,12,0.050234775990247726
2025-04-28,AMD,13,0.05020451173186302
2025-04-28,AMD,14,0.049936387687921524
2025-04-28,AMD,15,0.04976550117135048
2025-04-28,AMD,16,0.05013757944107056
2025-04-28,AMD,17,0.05009560286998749
2025-04-28,AMD,18,0.049962252378463745
2025-04-28,AMD,19,0.04984886571764946
2025-04-28,AMD,20,0.049998022615909576
2025-04-28,CMCSA,1,0.050097379833459854
2025-04-28,CMCSA,2,0.050192512571811676
2025-04-28,CMCSA,3,0.05021054297685623
2025-04-28,CMCSA,4,0.05008752644062042
2025-04-28,CMCSA,5,0.04984883964061737
2025-04-28,CMCSA,6,0.0497361458837986
2025-04-28,CMCSA,7,0.05011538416147232
2025-04-28,CMCSA,8,0.05002555251121521
2025-04-28,CMCSA,9,0.05014544725418091
2025-04-28,CMCSA,10,0.049873415380716324
2025-04-28,CMCSA,11,0.05000222846865654
2025-04-28,CMCSA,12,0.05021123215556145
2025-04-28,CMCSA,13,0.050183579325675964
2025-04-28,CMCSA,14,0.049878064543008804
2025-04-28,CMCSA,15,0.04973693564534187
2025-04-28,CMCSA,16,0.05010884255170822
2025-04-28,CMCSA,17,0.05012974143028259
2025-04-28,CMCSA,18,0.04994829371571541
2025-04-28,CMCSA,19,0.04953432455658913
2025-04-28,CMCSA,20,0.049934085458517075
2025-04-28,COST,1,0.049993135035037994
2025-04-28,COST,2,0.049996454268693924
2025-04-28,COST,3,0.0499996617436409
2025-04-28,COST,4,0.04999476298689842
2025-04-28,COST,5,0.049993328750133514
2025-04-28,COST,6,0.04999322071671486
2025-04-28,COST,7,0.05000660568475723
2025-04-28,COST,8,0.04999956488609314
2025-04-28,COST,9,0.04999910295009613
2025-04-28,COST,10,0.04999983310699463
2025-04-28,COST,11,0.049999576061964035
2025-04-28,COST,12,0.050006717443466187
2025-04-28,COST,13,0.05000339820981026
2025-04-28,COST,14,0.04999934881925583
2025-04-28,COST,15,0.05000024288892746
2025-04-28,COST,16,0.05001102387905121
2025-04-28,COST,17,0.050002507865428925
2025-04-28,COST,18,0.0500006377696991
2025-04-28,COST,19,0.050000712275505066
2025-04-28,COST,20,0.05000024661421776
2025-04-28,INTC,1,0.04999857023358345
2025-04-28,INTC,2,0.050111863762140274
2025-04-28,INTC,3,0.05012056604027748
2025-04-28,INTC,4,0.049969449639320374
2025-04-28,INTC,5,0.04988991096615791
2025-04-28,INTC,6,0.049890778958797455
2025-04-28,INTC,7,0.05014251172542572
2025-04-28,INTC,8,0.050068773329257965
2025-04-28,INTC,9,0.05014854297041893
2025-04-28,INTC,10,0.04989362508058548
2025-04-28,INTC,11,0.050020039081573486
2025-04-28,INTC,12,0.05018195882439613
2025-04-28,INTC,13,0.05013634264469147
2025-04-28,INTC,14,0.04987558722496033
2025-04-28,INTC,15,0.049631621688604355
2025-04-28,INTC,16,0.05007780343294144
2025-04-28,INTC,17,0.050086911767721176
2025-04-28,INTC,18,0.049968380481004715
2025-04-28,INTC,19,0.0498693473637104
2025-04-28,INTC,20,0.04991738870739937
2025-04-28,INTU,1,0.04999407008290291
2025-04-28,INTU,2,0.05000350996851921
2025-04-28,INTU,3,0.05001138895750046
2025-04-28,INTU,4,0.0499989315867424
2025-04-28,INTU,5,0.04998301342129707
2025-04-28,INTU,6,0.04997146502137184
2025-04-28,INTU,7,0.05001792311668396
2025-04-28,INTU,8,0.04999133571982384
2025-04-28,INTU,9,0.05000339075922966
2025-04-28,INTU,10,0.04999178647994995
2025-04-28,INTU,11,0.04999912157654762
2025-04-28,INTU,12,0.05002293735742569
2025-04-28,INTU,13,0.05001256242394447
2025-04-28,INTU,14,0.04999126121401787
2025-04-28,INTU,15,0.049979254603385925
2025-04-28,INTU,16,0.05002431944012642
2025-04-28,INTU,17,0.05000653862953186
2025-04-28,INTU,18,0.049993932247161865
2025-04-28,INTU,19,0.04999799653887749
2025-04-28,INTU,20,0.05000520125031471
2025-04-28,MSFT,1,0.04999208077788353
2025-04-28,MSFT,2,0.04999614879488945
2025-04-28,MSFT,3,0.05001245066523552
2025-04-28,MSFT,4,0.04998878389596939
2025-04-28,MSFT,5,0.04995701089501381
2025-04-28,MSFT,6,0.04995426908135414
2025-04-28,MSFT,7,0.05001353099942207
2025-04-28,MSFT,8,0.04999088868498802
2025-04-28,MSFT,9,0.050013426691293716
2025-04-28,MSFT,10,0.05000224709510803
2025-04-28,MSFT,11,0.05001138895750046
2025-04-28,MSFT,12,0.05003048852086067
2025-04-28,MSFT,13,0.050021033734083176
2025-04-28,MSFT,14,0.04999355599284172
2025-04-28,MSFT,15,0.049979280680418015
2025-04-28,MSFT,16,0.05002672225236893
2025-04-28,MSFT,17,0.050010643899440765
2025-04-28,MSFT,18,0.049996618181467056
2025-04-28,MSFT,19,0.05000092461705208
2025-04-28,MSFT,20,0.05000850185751915
2025-04-28,QCOM,1,0.05000419169664383
2025-04-28,QCOM,2,0.05003885552287102
2025-04-28,QCOM,3,0.05005767568945885
2025-04-28,QCOM,4,0.050002168864011765
2025-04-28,QCOM,5,0.04986796900629997
2025-04-28,QCOM,6,0.04987272620201111
2025-04-28,QCOM,7,0.05004392936825752
2025-04-28,QCOM,8,0.049992602318525314
2025-04-28,QCOM,9,0.05005317181348801
2025-04-28,QCOM,10,0.049952611327171326
2025-04-28,QCOM,11,0.05002628266811371
2025-04-28,QCOM,12,0.050085242837667465
2025-04-28,QCOM,13,0.05006265640258789
2025-04-28,QCOM,14,0.0499674528837204
2025-04-28,QCOM,15,0.049910224974155426
2025-04-28,QCOM,16,0.050059109926223755
2025-04-28,QCOM,17,0.0500398688018322
2025-04-28,QCOM,18,0.04997352138161659
2025-04-28,QCOM,19,0.04997742176055908
2025-04-28,QCOM,20,0.05001221224665642
2025-04-28,SBUX,1,0.05005933716893196
2025-04-28,SBUX,2,0.05007230490446091
2025-04-28,SBUX,3,0.0500870980322361
2025-04-28,SBUX,4,0.05006490275263786
2025-04-28,SBUX,5,0.049992237240076065
2025-04-28,SBUX,6,0.049977149814367294
2025-04-28,SBUX,7,0.05006318911910057
2025-04-28,SBUX,8,0.05003007873892784
2025-04-28,SBUX,9,0.05005006864666939
2025-04-28,SBUX,10,0.049965228885412216
2025-04-28,SBUX,11,0.050011374056339264
2025-04-28,SBUX,12,0.05008254200220108
2025-04-28,SBUX,13,0.050053879618644714
2025-04-28,SBUX,14,0.04991605132818222
2025-04-28,SBUX,15,0.049841366708278656
2025-04-28,SBUX,16,0.05003463849425316
2025-04-28,SBUX,17,0.050019521266222
2025-04-28,SBUX,18,0.049931544810533524
2025-04-28,SBUX,19,0.049837324768304825
2025-04-28,SBUX,20,0.04990995302796364
2025-04-29,AAPL,1,0.050020523369312286
2025-04-29,AAPL,2,0.05002831667661667
2025-04-29,AAPL,3,0.0500137023627758
2025-04-29,AAPL,4,0.049966827034950256
2025-04-29,AAPL,5,0.04994659125804901
2025-04-29,AAPL,6,0.05000774934887886
2025-04-29,AAPL,7,0.049955908209085464
2025-04-29,AAPL,8,0.05001086741685867
2025-04-29,AAPL,9,0.049969885498285294
2025-04-29,AAPL,10,0.050004784017801285
2025-04-29,AAPL,11,0.050034090876579285
2025-04-29,AAPL,12,0.05002400651574135
2025-04-29,AAPL,13,0.04997943341732025
2025-04-29,AAPL,14,0.04997089505195618
2025-04-29,AAPL,15,0.05002908408641815
2025-04-29,AAPL,16,0.050015900284051895
2025-04-29,AAPL,17,0.04999550059437752
2025-04-29,AAPL,18,0.049986645579338074
2025-04-29,AAPL,19,0.050001420080661774
2025-04-29,AAPL,20,0.05003780871629715
2025-04-29,ADBE,1,0.05018997937440872
2025-04-29,ADBE,2,0.05018637701869011
2025-04-29,ADBE,3,0.05005815625190735
2025-04-29,ADBE,4,0.04983222484588623
2025-04-29,ADBE,5,0.04991422966122627
2025-04-29,ADBE,6,0.050144366919994354
2025-04-29,ADBE,7,0.050114892423152924
2025-04-29,ADBE,8,0.05011391267180443
2025-04-29,ADBE,9,0.04981140419840813
2025-04-29,ADBE,10,0.04996788501739502
2025-04-29,ADBE,11,0.05017345771193504
2025-04-29,ADBE,12,0.050142597407102585
2025-04-29,ADBE,13,0.04983104020357132
2025-04-29,ADBE,14,0.04964471980929375
2025-04-29,ADBE,15,0.05008392035961151
2025-04-29,ADBE,16,0.05010019615292549
2025-04-29,ADBE,17,0.049853283911943436
2025-04-29,ADBE,18,0.04973209649324417
2025-04-29,ADBE,19,0.04994184523820877
2025-04-29,ADBE,20,0.05016336962580681
2025-04-29,AMD,1,0.050103623420000076
2025-04-29,AMD,2,0.050136275589466095
2025-04-29,AMD,3,0.04995834082365036
2025-04-29,AMD,4,0.049592506140470505
2025-04-29,AMD,5,0.04970909655094147
2025-04-29,AMD,6,0.05007854849100113
2025-04-29,AMD,7,0.049967311322689056
2025-04-29,AMD,8,0.05016614496707916
2025-04-29,AMD,9,0.049907613545656204
2025-04-29,AMD,10,0.050102028995752335
2025-04-29,AMD,11,0.05022525414824486
2025-04-29,AMD,12,0.05019499734044075
2025-04-29,AMD,13,0.04992692172527313
2025-04-29,AMD,14,0.049756065011024475
2025-04-29,AMD,15,0.05012807622551918
2025-04-29,AMD,16,0.05008610337972641
2025-04-29,AMD,17,0.049952778965234756
2025-04-29,AMD,18,0.04983941465616226
2025-04-29,AMD,19,0.04998854547739029
2025-04-29,AMD,20,0.05018044263124466
2025-04-29,CMCSA,1,0.05019863322377205
2025-04-29,CMCSA,2,0.05020624399185181
2025-04-29,CMCSA,3,0.050083499401807785
2025-04-29,CMCSA,4,0.04984785243868828
2025-04-29,CMCSA,5,0.04973629489541054
2025-04-29,CMCSA,6,0.05011104792356491
2025-04-29,CMCSA,7,0.05002179369330406
2025-04-29,CMCSA,8,0.05014052987098694
2025-04-29,CMCSA,9,0.049872174859046936
2025-04-29,CMCSA,10,0.04999932274222374
2025-04-29,CMCSA,11,0.05020579323172569
2025-04-29,CMCSA,12,0.05017819628119469
2025-04-29,CMCSA,13,0.04987644776701927
2025-04-29,CMCSA,14,0.049737825989723206
2025-04-29,CMCSA,15,0.05010499060153961
2025-04-29,CMCSA,16,0.050125088542699814
2025-04-29,CMCSA,17,0.049945998936891556
2025-04-29,CMCSA,18,0.049537982791662216
2025-04-29,CMCSA,19,0.04993247613310814
2025-04-29,CMCSA,20,0.05013780668377876
2025-04-29,COST,1,0.04999592527747154
2025-04-29,COST,2,0.04999886453151703
2025-04-29,COST,3,0.049993958324193954
2025-04-29,COST,4,0.04999252036213875
2025-04-29,COST,5,0.049992408603429794
2025-04-29,COST,6,0.05000579357147217
2025-04-29,COST,7,0.049998752772808075
2025-04-29,COST,8,0.049998294562101364
2025-04-29,COST,9,0.04999902471899986
2025-04-29,COST,10,0.04999876394867897
2025-04-29,COST,11,0.05000590533018112
2025-04-29,COST,12,0.05000258609652519
2025-04-29,COST,13,0.049998536705970764
2025-04-29,COST,14,0.049999430775642395
2025-04-29,COST,15,0.050010211765766144
2025-04-29,COST,16,0.05000169947743416
2025-04-29,COST,17,0.04999982565641403
